,school_code,school_name,doro_zipcode,doroname,doroname_detail,si,gu
2981,7010252,한국삼육고등학교,1795,서울특별시 노원구 화랑로 815,(공릉동),서울특별시,노원구
2982,7010252,한국삼육고등학교,1795,서울특별시 노원구 화랑로 815,(공릉동),서울특별시,노원구
2983,7010252,한국삼육고등학교,1795,서울특별시 노원구 화랑로 815,(공릉동),서울특별시,노원구
2984,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2985,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2986,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2987,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2988,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2989,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2990,7010251,한광고등학교,7732,서울특별시 강서구 등촌로13길 110,(화곡동),서울특별시,강서구
2991,7010250,한가람고등학교,7984,서울특별시 양천구 목동서로 15,(목동),서울특별시,양천구
2992,7010250,한가람고등학교,7984,서울특별시 양천구 목동서로 15,(목동),서울특별시,양천구
2993,7010250,한가람고등학교,7984,서울특별시 양천구 목동서로 15,(목동),서울특별시,양천구
2994,7010248,충암고등학교,3481,서울특별시 은평구 가좌로5길 5,(응암동),서울특별시,은평구
2995,7010248,충암고등학교,3481,서울특별시 은평구 가좌로5길 5,(응암동),서울특별시,은평구
2996,7010248,충암고등학교,3481,서울특별시 은평구 가좌로5길 5,(응암동),서울특별시,은평구
2997,7010248,충암고등학교,3481,서울특별시 은평구 가좌로5길 5,(응암동),서울특별시,은평구
2998,7010247,청원고등학교,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),서울특별시,노원구
2999,7010247,청원고등학교,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),서울특별시,노원구
3000,7010247,청원고등학교,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),서울특별시,노원구
3001,7010247,청원고등학교,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),서울특별시,노원구
3002,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3003,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3004,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3005,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3006,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3007,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3008,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3009,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3010,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3011,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3012,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3013,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3014,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3015,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3016,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3017,7010246,창문여자고등학교,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),서울특별시,강북구
3018,7010245,진선여자고등학교,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),서울특별시,강남구
3019,7010245,진선여자고등학교,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),서울특별시,강남구
3020,7010245,진선여자고등학교,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),서울특별시,강남구
3021,7010245,진선여자고등학교,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),서울특별시,강남구
3022,7010244,진명여자고등학교,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),서울특별시,양천구
3023,7010244,진명여자고등학교,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),서울특별시,양천구
3024,7010244,진명여자고등학교,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),서울특별시,양천구
3025,7010244,진명여자고등학교,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),서울특별시,양천구
3026,7010243,중앙여자고등학교,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),서울특별시,서대문구
3027,7010243,중앙여자고등학교,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),서울특별시,서대문구
3028,7010243,중앙여자고등학교,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),서울특별시,서대문구
3029,7010243,중앙여자고등학교,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),서울특별시,서대문구
3030,7010241,중앙대학교사범대학부속고등학교,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),서울특별시,강남구
3031,7010241,중앙대학교사범대학부속고등학교,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),서울특별시,강남구
3032,7010241,중앙대학교사범대학부속고등학교,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),서울특별시,강남구
3033,7010241,중앙대학교사범대학부속고등학교,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),서울특별시,강남구
3034,7010240,중앙고등학교,3051,서울특별시 종로구 창덕궁길 164,(계동),서울특별시,종로구
3035,7010240,중앙고등학교,3051,서울특별시 종로구 창덕궁길 164,(계동),서울특별시,종로구
3036,7010240,중앙고등학교,3051,서울특별시 종로구 창덕궁길 164,(계동),서울특별시,종로구
3037,7010240,중앙고등학교,3051,서울특별시 종로구 창덕궁길 164,(계동),서울특별시,종로구
3038,7010239,중산고등학교,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),서울특별시,강남구
3039,7010239,중산고등학교,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),서울특별시,강남구
3040,7010239,중산고등학교,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),서울특별시,강남구
3041,7010239,중산고등학교,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),서울특별시,강남구
3042,7010239,중산고등학교,6350,서울특별시 강남구 일원로14길 22,(일원동/ 중산고등학교),서울특별시,강남구
3043,7010238,중동고등학교,6338,서울특별시 강남구 일원로 7,(일원동),서울특별시,강남구
3044,7010238,중동고등학교,6338,서울특별시 강남구 일원로 7,(일원동),서울특별시,강남구
3045,7010238,중동고등학교,6338,서울특별시 강남구 일원로 7,(일원동),서울특별시,강남구
3046,7010238,중동고등학교,6338,서울특별시 강남구 일원로 7,(일원동),서울특별시,강남구
3047,7010238,중동고등학교,6338,서울특별시 강남구 일원로 7,(일원동),서울특별시,강남구
3048,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3049,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3050,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3051,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3052,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3053,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3054,7010237,정의여자고등학교,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),서울특별시,도봉구
3055,7010236,정신여자고등학교,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),서울특별시,송파구
3056,7010236,정신여자고등학교,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),서울특별시,송파구
3057,7010236,정신여자고등학교,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),서울특별시,송파구
3058,7010236,정신여자고등학교,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),서울특별시,송파구
3059,7010235,재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),서울특별시,노원구
3060,7010235,재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),서울특별시,노원구
3061,7010235,재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),서울특별시,노원구
3062,7010235,재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),서울특별시,노원구
3063,7010235,재현고등학교,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),서울특별시,노원구
3064,7010234,장훈고등학교,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),서울특별시,영등포구
3065,7010234,장훈고등학교,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),서울특별시,영등포구
3066,7010234,장훈고등학교,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),서울특별시,영등포구
